table,error,time
"PRD_DYNAMICS_MERGE_MV","success","2025-08-03 18:09:49",2.486971855163574
"PRD_ACTIVEDIA_MV1","success","2025-08-03 18:09:53",4.231950044631958
"STCS_MP_SUBS_MV_FINAL","success","2025-08-03 18:09:57",3.4152109622955322
"A_USAGE_REPORT_DETAIL_MV","success","2025-08-03 18:22:11",733.8892905712128
"A_USAGE_REPORT_NEW_MV","success","2025-08-03 18:45:05",1373.9841268062592
"STC_GL_RBM_MV_AGGREGATED_1MV","success","2025-08-03 18:45:19",13.98140025138855
"PRD_ERP_GL_CLEANUP_MV","success","2025-08-03 18:45:25",6.110084295272827
"PRD_DYNAMIC_MERGE_OTHERPRODUCT","success","2025-08-03 18:45:32",7.504502296447754
"ACTIVEMRS_MV","success","2025-08-03 18:46:02",29.37568426132202
"PRD_ERP_VSAT_MV","success","2025-08-03 18:46:02",0.3195168972015381
"PRD_ACTIVEVSAT_MV1","success","2025-08-03 18:46:10",8.356687068939209
"PRD_GRANITE_RANK_OP2","success","2025-08-03 18:46:36",25.819191694259644
"PRD_ACTIVEMRS_MV","success","2025-08-03 18:46:43",7.010958433151245
"PRD_INVOICES_R_STCS_STC_VS_GL_V1","success","2025-08-03 18:46:57",13.939397811889648
"PRD_DYNAMICS_RANK_ERP","success","2025-08-03 18:46:58",0.3893907070159912
"PRD_CLOUD_PRICSUB_MV1","success","2025-08-03 18:46:58",0.3920152187347412
"PRD_CLOUD_INVOICE_SUB_MV","success","2025-08-03 18:46:59",1.0135259628295898
"PRD_ERPVSGRANITEDIA_RECON12","success","2025-08-03 18:47:15",15.662597894668579
"PRD_ACTIVEDIA_MV","success","2025-08-03 18:47:16",0.8582863807678223
"STCS_MP_INVOICES_VI_CDR_MV","success","2025-08-03 19:06:51",1175.321249961853
"A_STC_CDR_INVOICES_RNK_MV","success","2025-08-03 19:13:55",423.9526765346527
"PRD_CR_DR_RBM_STC_GL_SUM","success","2025-08-03 19:14:12",17.32192635536194
"PRD_DYNAMICS_MERGE_MRS_MV","success","2025-08-03 19:14:22",9.230272054672241
"VDC_USAGE_REPORT_MV","success","2025-08-03 19:27:28",786.672025680542
"STCS_MP_INVOICES_MV","success","2025-08-03 20:20:10",3161.7332377433777
"PRD_CDR_CLOUDDATA_TREND","success","2025-08-03 20:20:14",3.836418628692627
"PRD_GL_CLOUDDATA_TREND","success","2025-08-03 20:20:14",0.26384425163269043
"PRD_ERP_GL_VSAT_CLEANUPMV","success","2025-08-03 20:20:16",1.91819167137146
"PRD_DYNAMICS_RANK_GRANITE","success","2025-08-03 20:20:16",0.33872127532958984
"PRD_ERP_GL_DIA_CLEANUPMV","success","2025-08-03 20:20:20",3.5966391563415527
"STCS_ERPVSGL_NEW","success","2025-08-03 20:22:17",117.32534623146057
"PRD_VSAT_PRICEMAT_CLEANUP_MV","success","2025-08-03 20:22:18",0.35584521293640137
"PRD_GRANITE_VSAT_MV","success","2025-08-03 20:22:18",0.28343701362609863
"PRD_ACTIVEVSAT_MV","success","2025-08-03 20:22:20",1.8049614429473877
"PRD_ACTIVEMRS_VS_GRANITEOP2","success","2025-08-03 20:22:20",0.5812313556671143
"PRD_INVOICES_R_STCS_STC_VS_GL","success","2025-08-03 20:22:21",0.23135852813720703
"PRD_DIA_PRICEMAT_CLEANUP_MV","success","2025-08-03 20:22:21",0.26074790954589844
"PRD_DYNAMICS_RANK_AGW","success","2025-08-03 20:22:21",0.2797114849090576
"PRD_STCS_MP_SUBS_MV","success","2025-08-03 20:24:02",100.36288189888
"PRD_CLOUD_SUB_VIEW_MV","success","2025-08-03 20:24:02",0.38433337211608887
"PRD_PROJECT_BILL_MASTER_PRICE","success","2025-08-03 20:24:05",2.6647868156433105
"PRD_GRANITE_MS_RANK","success","2025-08-03 20:24:06",1.7080364227294922
"PRD_INFO_PRICE_SUB_DEAL_BCS_MV","success","2025-08-03 20:24:07",0.4242424964904785
"STCS_MP_SUBS_MV","success","2025-08-03 20:26:47",159.81383514404297
"PRD_DIA_VSAT_GR_ER_MAP_PROJ_MV","success","2025-08-03 20:27:09",21.95515251159668
"PRD_GRANITE_RANK_OP","success","2025-08-03 20:28:57",108.21122241020203
"PRD_CLOUD_INVOICE_CLEANUP_MV","success","2025-08-03 20:28:57",0.25783348083496094
"PRD_VMWARE_USG_MP_SUBS_PRICELIST_MV","success","2025-08-03 20:32:29",211.47884964942932
"MP_CLOUD_SETTLEMTN3","success","2025-08-03 20:33:00",31.910610675811768
"PRD_ERPVSGRANITEDIA_RECON12_MV","success","2025-08-03 20:33:01",0.36884307861328125
"PRD_ERPVSGRANITEDIA_BANDWIDTH","success","2025-08-03 20:33:14",13.4811270236969
"PRD_GRANITEVSACTIVE_BANDWIDTH","success","2025-08-03 20:33:15",0.2785146236419678
"PRD_GRANITEACTIVEDIA_RECON12","success","2025-08-03 20:33:15",0.44713497161865234
"PRD_CLOUD_CDR_STCGL_MV","success","2025-08-03 20:36:06",170.92931604385376
"PRD_CLOUD_INVOICE_ALL_MV","success","2025-08-03 20:36:08",1.4795441627502441
"PRD_PROJECTS_COST_MERGED_MV","success","2025-08-03 20:37:06",58.713494062423706
"PRD_RBM_GL_ERP_SUM_MV","success","2025-08-03 20:37:15",8.29448676109314
"STC_GL_RBM_MV_AGGREGATED_2MV","success","2025-08-03 20:37:17",2.3176076412200928
"STCS_ERPVSGL_NEW_VSAT_MV","success","2025-08-03 20:38:29",72.41741418838501
"STC_GL_RBM_R_1MV","success","2025-08-03 20:43:11",281.3008978366852
"PRD_GRANITE_VSAT_CANCELLED_MV","success","2025-08-03 20:43:37",26.393052577972412
"STCS_DYNAMICS_MV","success","2025-08-03 20:43:37",0.3128955364227295
"PRD_STCS_GL_MODAR_MV1","success","2025-08-03 20:43:38",0.5458950996398926
"PRD_STCS_GL_MODAR_MV","success","2025-08-03 20:43:39",0.6700546741485596
"PRD_STCS_GL_EMM_MV","success","2025-08-03 20:43:39",0.6564671993255615
"PRD_STCS_GL_EMM_MV1","success","2025-08-03 20:43:40",0.24678945541381836
"PRD_DYNAMICS_RANK_MRS_MV","success","2025-08-03 20:43:41",1.1152877807617188
"PRD_PROJECTS_EXPIRED_CHECK","success","2025-08-03 20:43:48",7.338196516036987
"PRD_MN_TREND_CUSTOMER_SUB_USG1","success","2025-08-03 20:43:48",0.36607837677001953
"PRD_GRA_RANK_DIA_TEST","success","2025-08-03 20:45:15",87.01726865768433
"PRD_VDC_USG_MP_SUBS_PRICELIST_MV","success","2025-08-03 20:57:52",756.7101917266846
"STCS_MP_SUBS_MV_TEST","success","2025-08-03 20:58:02",9.563800573348999
"PRD_GRANITE_RANK_CRMASSET","success","2025-08-03 20:58:02",0.7505636215209961
"PRD_ALL_PRD_RAW_CASES","success","2025-08-03 20:58:03",0.7482337951660156
"PRD_ERP_DYNAMIC_DIA_MV","success","2025-08-03 20:58:04",0.28986668586730957
"PRD_DYNBANDWIDTH_MV_ERP","success","2025-08-03 20:58:04",0.3095548152923584
"STCS_STC_GLVSERP_DIA_MV","success","2025-08-03 20:58:14",10.50637936592102
"MP_CLOUD_SETTLEMTN2","success","2025-08-03 20:58:38",23.67237138748169
"PRD_MONTHLY_REVENUE_GL_CDR_1","success","2025-08-03 20:58:38",0.24225831031799316
"PRD_MONTHLY_REVENUE_GL_CDR_2","success","2025-08-03 20:58:39",0.20736455917358398
"PRD_GL_ERP_MV","success","2025-08-03 20:59:08",29.391768217086792
"PRD_ERP_VSAT_GL_CLEANUP2_MV","success","2025-08-03 20:59:09",0.9034337997436523
"MP_PRICE_LIST_BASE_MV","success","2025-08-03 20:59:19",10.489456176757812
"PRD_DYNBANDWIDTH_MV","success","2025-08-03 20:59:20",0.33214378356933594
"PRD_GRANITE_VSAT_RNK_1_2","success","2025-08-03 20:59:32",12.467689275741577
"PRD_ERP_DIA_GL_CLEANUP2_MV","success","2025-08-03 20:59:34",1.63716459274292
"PRD_ERP_BILLING_CN_VALIDATION","success","2025-08-03 20:59:35",1.5517234802246094
"STCS_ERP_RA_REPORT_MV","success","2025-08-03 20:59:45",9.31579852104187
"STC_GR_LAST","success","2025-08-03 20:59:47",2.6258060932159424
"PRD_GRA_RANK_VSAT_TEST","success","2025-08-03 21:00:01",14.04305124282837
"PRD_VSAT_PRICEMAT_RECON","success","2025-08-03 21:00:02",0.32691431045532227
"PRD_REVENUE_TREND_GL","success","2025-08-03 21:00:04",1.88285493850708
"STC_GL_RBM_U_1MV","success","2025-08-03 21:00:04",0.7144811153411865
"PRD_ACTIVEMRS_GRANITE_CRMASSET","success","2025-08-03 21:00:05",1.039790391921997
"PRD_STCS_GL_CLOUD_MV","success","2025-08-03 21:00:06",0.4762306213378906
"PRD_STCS_GL_CLOUD_MV1","success","2025-08-03 21:00:06",0.5137267112731934
"PRD_L1_ERP_GRAN_MDS","success","2025-08-03 21:00:53",46.98133111000061
"PRD_STCGL_ERP_BILLING_1MV","success","2025-08-03 21:05:19",265.46476197242737
"PRD_STCS_GL_MLS_MV","success","2025-08-03 21:05:19",0.34252476692199707
"PRD_STCS_GL_MLS_MV1","success","2025-08-03 21:05:20",0.2867720127105713
"PRD_STCS_GL_RAQIB_MV1","success","2025-08-03 21:05:20",0.2337512969970703
"PRD_STCS_GL_RAQIB_MV","success","2025-08-03 21:05:20",0.6712095737457275
"PRD_RBM_GL_VS_EMAILS_REF","success","2025-08-03 21:05:44",23.46017837524414
"PRD_RBM_GL_VS_STCS_GL","success","2025-08-03 21:06:06",21.80157208442688
"PRD_STCS_GL_INFOFI_MV","success","2025-08-03 21:06:06",0.3374648094177246
"PRD_STCS_GL_INFOFI_MV1","success","2025-08-03 21:06:06",0.29099154472351074
"PRD_STCS_GL_MES_MV","success","2025-08-03 21:06:07",0.3394761085510254
"PRD_STCS_GL_MES_MV1","success","2025-08-03 21:06:07",0.28543877601623535
"PRD_STCS_GL_MV1","success","2025-08-03 21:06:08",0.7274110317230225
"PRD_STCS_GL_MV","success","2025-08-03 21:06:08",0.2960386276245117
"PRD_DELAY_DEL_VSAT_CLEANUP_MV","success","2025-08-03 21:06:17",9.160847187042236
"VDC_USAGE_REPORT_MV_GROUPED","success","2025-08-03 21:07:24",66.4922399520874
"STCS_MP_INVOICES_MV_GROUPED","success","2025-08-03 21:07:25",0.9074287414550781
"PRD_CLOUD_PRICELIST_SUB_MV","success","2025-08-03 21:07:25",0.3600635528564453
"STCS_STC_GLVSERP_VSAT_MV","success","2025-08-03 21:07:58",33.0091392993927
"PRD_MIDDLEWARE_EVENTLOG_MV","success","2025-08-03 21:13:24",325.73083424568176
"PRD_CLOUD_SUBS_ERROR_MV","success","2025-08-03 21:15:01",97.04139447212219
"PRD_GRANITE_MRS_DELAY_CLEANUP","success","2025-08-03 21:18:26",204.8461663722992
"PRD_CUST_COMPLAINT_VSAT_DIA","success","2025-08-03 21:18:29",3.0721983909606934
"PRD_EPM_PLAND_ACT_BASE_BILL_MV","success","2025-08-03 21:18:34",5.0013463497161865
"PRD_DIA_PRICEMAT_RECON","success","2025-08-03 21:18:34",0.26323747634887695
"PRD_EPM_PLAND_ACT_BASE_REV_MV","success","2025-08-03 21:18:39",4.87630820274353
"PRD_STCS_GL_SHABIK_MV1","success","2025-08-03 21:18:39",0.2403879165649414
"PRD_STCS_GL_SHABIK_MV","success","2025-08-03 21:18:40",0.6700246334075928
"PRD_GRANITE_MS_DELAY_CLEANUP","success","2025-08-03 21:18:42",2.503201484680176
"PRD_STCS_GL_MRS_MV1","success","2025-08-03 21:18:43",0.2576639652252197
"PRD_STCS_GL_MRS_MV","success","2025-08-03 21:18:43",0.6937661170959473
"PRD_STCS_GL_ISPAN_MV1","success","2025-08-03 21:18:44",0.27035093307495117
"PRD_STCS_GL_ISPAN_MV","success","2025-08-03 21:18:44",0.7143628597259521
"PRD_DYNBANDWIDTH_MV_AGW","success","2025-08-03 21:18:45",0.2783474922180176
"PRD_STCS_GL_FLEET_MV","success","2025-08-03 21:18:45",0.696037769317627
"PRD_STCS_GL_FLEET_MV1","success","2025-08-03 21:18:46",0.23817753791809082
"PRD_CLOUD_SUBVSINVOICE_MV","success","2025-08-03 21:18:46",0.38972997665405273
"PRD_PJCT_BILL_FINANCIAL_L1_MV","success","2025-08-03 21:18:50",4.090259075164795
"PRD_GRANITEMS_STCSGL_MV","success","2025-08-03 21:19:21",30.95226263999939
"STCS_CLOUD_INVOICESVSCDRS_MV","skipped (timeout)","2025-08-03 22:19:21",3600
"PRD_DELAY_DEV_DIA_CLEANUP_MV","success","2025-08-03 22:19:35",14.010542631149292
"PROJECTS_GL","success","2025-08-03 22:19:39",3.679887056350708
"PRD_MP_BCS_VS_BCS_SUB_INFO_MV","success","2025-08-03 22:19:40",0.6404306888580322
"PRD_OPVSERP_MV","success","2025-08-03 22:19:55",14.930254459381104
"PRD_ALL_CLOUD_CAN_RECON","error: ORA-00942: table or view does not exist ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-08-03 22:19:55",0.24937820434570312
"PRD_AGW_VS_PROVISIONING_SHABIK","success","2025-08-03 22:20:00",5.154455900192261
"PRD_DIA_INCIDENT_SERVICE_MV","success","2025-08-03 22:20:01",0.5750899314880371
"PRD_DYN_RAQIB_UPL_PRI_RECON_MV","success","2025-08-03 22:20:01",0.4503028392791748
"FILE_VLIDATION","success","2025-08-03 22:33:41",820.4163002967834
"PRD_DIA_VSAT_PAYMENT_ANA_MV","success","2025-08-03 22:33:58",16.532145738601685
"PRD_CLOUD_EVENT_DUNNING_ANALY2","success","2025-08-03 22:33:58",0.4757986068725586
"PRD_CONTRACT_SHARE_REC_INFOFI","success","2025-08-03 22:34:04",5.815005779266357
"PRD_RAISED_INV_AGEING_SLA_MV","error: ORA-12008: error in materialized view or zonemap refresh path ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-01830: date format picture ends before converting entire input string ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-08-03 22:34:06",1.4744961261749268
"PRD_CONTRACT_SHARE_RECON_FLEET","success","2025-08-03 22:38:22",255.95649313926697
"PRD_VSAT_TICKET_CLEANUP_MV","success","2025-08-03 22:38:25",3.3925015926361084
"PRD_PROJECTS_PO_VS_GRN","success","2025-08-03 23:09:05",1840.343941450119
"PRD_ACTIVEMRS_VS_GRANITERANKOP","success","2025-08-03 23:09:13",7.390550374984741
"ERP_BILLING_VALIDATION","success","2025-08-03 23:17:02",469.32426047325134
"PRD_CLOUD_NUMBEROFINVOICES_SUB_MV","success","2025-08-03 23:17:03",0.273956298828125
"PRD_VMWARE_PRICERECON_MV","success","2025-08-03 23:17:08",5.8789222240448
"PRD_ERP_GL_VSAT_AGE_DNS_CR_MV","success","2025-08-03 23:17:20",11.304702758789062
"PRD_PROJECTS_CLOUD_EXP","success","2025-08-03 23:17:23",3.18697452545166
"ACTIVECLOUDCONNECTIVITY_MV","success","2025-08-03 23:17:23",0.2773580551147461
"PRD_EMP_SALARY_VS_APPO_MANP_MV","success","2025-08-03 23:17:26",2.796041965484619
"GRANITE_MV","success","2025-08-03 23:20:11",164.75377750396729
"PRD_CLOUD_INCIDENT_SERVICE_MV","success","2025-08-03 23:20:11",0.6675887107849121
"STCS_MP_SUBS_PRICE_LIST_MV","success","2025-08-03 23:20:24",12.05602502822876
"PRD_CLOUD_CDRVSINVOICE_RECON1","success","2025-08-04 00:02:47",2543.169219493866
"PRD_COST_MERGED_VS_FINA_L1_MV","success","2025-08-04 00:03:00",13.184340476989746
"PRD_RBM_GL_ERP_AGEING_DR_CR_MV","success","2025-08-04 00:03:05",5.302903175354004
"PRD_GRANITE_VSAT_CANCELRECON","success","2025-08-04 00:03:08",3.033541202545166
"PRD_GRANITE_MS_CAN_RECON","success","2025-08-04 00:03:09",0.875572681427002
"PRD_CLOUD_SERVICECASES_BC_MV","success","2025-08-04 00:03:10",0.6233701705932617
"PRD_INVOICE_VS_EMAIL_GLRECON","success","2025-08-04 00:03:10",0.5324680805206299
"PRD_STCS_ERPVSGL_NEWSUM_VSATMV","success","2025-08-04 00:03:13",2.3475544452667236
"PRD_CASE_ROOT_CAUSE_COUNT","success","2025-08-04 00:03:13",0.4314084053039551
"PRD_SERVICE_DEV_ACT_GL_FLEET","success","2025-08-04 00:03:25",11.471969366073608
"PRD_ERPVSACTIVEDIA_RECON12","success","2025-08-04 00:03:27",2.015845775604248
"PRD_I_SUPP_VS_BILL_ALL","success","2025-08-04 00:03:54",27.468463897705078
"PRD_CLOUD_EVENT_LOG_MV","success","2025-08-04 00:03:55",0.5709402561187744
"PRD_TAWASOL_DIA_VSAT_ALL_GL_MV","success","2025-08-04 00:04:56",61.701287508010864
"PRD_AMALNET_GL_INVOICES_RECON","success","2025-08-04 00:05:31",34.19935750961304
"STCS_ERP_DUPLACTE_ACTIVE","success","2025-08-04 00:05:31",0.32358860969543457
"PRD_FLEET_PORTAL_DYN_MV","success","2025-08-04 00:05:36",4.866367340087891
"PRD_SAHAL_VS_ERP_SALARY_MV","success","2025-08-04 00:05:36",0.29344701766967773
"PRD_CONTRACT_SHARE_RECON_ISPAN","success","2025-08-04 00:09:53",256.85349130630493
"PRD_RAQIB_SERVICE_CASES_MV","success","2025-08-04 00:09:54",0.6403577327728271
"PRD_GRANITE_VSAT_CANCELLED2_MV","success","2025-08-04 00:09:57",3.520447254180908
"STCS_DYNAMICS_MV_LASTORDER","success","2025-08-04 00:09:57",0.25715160369873047
"PRD_MON_TREND_ANAL_ISPAN","success","2025-08-04 00:09:59",1.6365461349487305
"PRD_STCSREV_VS_EMAIL_MODAR","success","2025-08-04 00:10:08",8.945171594619751
"PRD_MONTHLY_TREND_REV_GL_OTHERS","success","2025-08-04 00:10:09",0.5141987800598145
"PRD_CONTRACT_SHARE_REC_WI_FI","success","2025-08-04 00:10:14",5.820009708404541
"PRD_STCS_GL_MON_TREND_FLEET_MV","success","2025-08-04 00:10:23",8.663955450057983
"PRD_EPM_PLANNED_ACTUAL_BILL_MV","success","2025-08-04 00:10:24",1.3286831378936768
"PRD_BILL_SUBS_INV_WITHOUT_PO","success","2025-08-04 00:20:35",610.2069787979126
"PRD_CEA_VS_FINANCIAL_L1_MV","success","2025-08-04 00:20:35",0.478900671005249
"PRD_PMATRIX_VS_STCSGL_FLEET","success","2025-08-04 00:20:50",15.091023683547974
"PRD_STCSREV_VS_EMAIL_EMM","success","2025-08-04 00:20:59",9.00426959991455
"PRD_CEA_V_TAWASOL_VS_GL_DET_MV","success","2025-08-04 00:21:31",31.61404037475586
"PRD_ERPVSACTIVEDIA_BANDWIDTH","success","2025-08-04 00:21:31",0.23834562301635742
"PRD_DYNVSACTIVE_MRS_RECON_MV2","success","2025-08-04 00:21:33",1.851954698562622
"PRD_ERPVSACTIVEVSAT_BANDWIDTH","success","2025-08-04 00:21:33",0.2941877841949463
"PRD_MN_TREND_CUSTOMERSCLOUD_USAGE","success","2025-08-04 00:21:34",0.2869226932525635
"GRANITE_MS_MV","success","2025-08-04 00:21:36",2.641676902770996
"PRD_MONTHLY_TREND_REV_GL_VSAT","success","2025-08-04 00:21:37",0.33756303787231445
"PRD_CLOUD_NUMBER_OF_INVOICES_INV","success","2025-08-04 00:21:37",0.33303093910217285
"PRD_MSS_GL_INVOICES_RECON","success","2025-08-04 00:21:43",5.655933618545532
"PRD_DYNAMICS_GRANITEMRS_RECON","success","2025-08-04 00:31:02",559.2026896476746
"PRD_ERP_GRDIA_ACTDEACT_RECON","success","2025-08-04 00:31:02",0.5420143604278564
"PRD_BILL_SUB_INV_WITHOUT_PO_MV","success","2025-08-04 00:31:03",1.0281171798706055
"PRD_VDC_PRICERECON_MV","success","2025-08-04 00:34:12",188.9125349521637
"PRD_ERP_CLEANUP3_MV","success","2025-08-04 00:34:29",17.015889644622803
"PRD_MN_TREND_CUSTOMERCLOUD_SUB","success","2025-08-04 00:34:30",0.22013258934020996
"ACTIVEMODAR_MV","success","2025-08-04 00:34:30",0.7441730499267578
"PRD_MONTHLY_TREND_REV_GL_DIA_VSAT","success","2025-08-04 00:34:31",0.41864752769470215
"PRD_ACTIVEGRANITEMRS_RECON12","success","2025-08-04 00:34:47",16.67637300491333
"DYNAMICS_PRODUCT_DETADV_MV","success","2025-08-04 00:34:52",4.2241411209106445
"DYNAMICS_AOL_MV","success","2025-08-04 00:34:56",3.893876075744629
"PRD_DYNVSGRANITE_MRS_RECON_2","success","2025-08-04 00:36:14",78.17331957817078
"PRD_GRA_CUSTOMERTREND_MLS_MV","success","2025-08-04 00:36:16",1.8664910793304443
"PRD_MS_INCIDENT_SERVICES_MV","success","2025-08-04 00:36:16",0.299044132232666
"NEW_MV","error: ORA-12008: error in materialized view or zonemap refresh path ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-01843: not a valid month ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-08-04 00:36:16",0.30347394943237305
"SUBS_PRICES_CONFIGURED_RECON","success","2025-08-04 00:36:24",7.483683109283447
"PRD_GRANITE_DIA_CANCELLED_MV","success","2025-08-04 00:37:07",43.38678812980652
"PRD_PRODUCT_DETADV","success","2025-08-04 00:37:12",4.427623748779297
"PRD_GRANVSACTVSAT_BANDWIDTH","success","2025-08-04 00:37:12",0.25989627838134766
"PRD_REVENUE_GLVSINVOICES","success","2025-08-04 00:37:12",0.32462525367736816
"PRD_DYNERP_BANDWIDTH","success","2025-08-04 00:37:12",0.2560708522796631
"PRD_GL_SAMPLE_PRODUCT_MV","success","2025-08-04 00:38:57",104.70948648452759
"PRD_EPM_PLANNED_ACTUAL_REV_MV","success","2025-08-04 00:38:59",1.3333451747894287
"MP_CLOUD_SETTLEMTN4","success","2025-08-04 00:38:59",0.2540602684020996
"PRD_PROJ_AP_PO_VS_MATERIAL_MV","success","2025-08-04 00:39:06",6.865270614624023
"PRD_STC_ASSETS","success","2025-08-04 00:43:26",260.204021692276
"PRD_CUSTOMER_TREND_FLEET_MV","success","2025-08-04 00:43:26",0.2524576187133789
"PRD_CLOUD_MN_GL_CDR_TREND_RPT","success","2025-08-04 00:43:26",0.21368932723999023
"PRD_ERP_VSAT_GL_RECON_MV","success","2025-08-04 00:43:28",1.6304173469543457
"STC_MP_SUBS_MV","success","2025-08-04 00:44:19",50.95453906059265
"PRD_DYNAMICS_RAQIB_CAN_RECON","success","2025-08-04 00:44:20",0.48110151290893555
"PRD_MONTHLY_TREND_REV_STCBILLING_MS","success","2025-08-04 00:44:20",0.3002147674560547
"PRD_MODAR_USG_MP_SUB_VS_AGW_MV","error: ORA-00942: table or view does not exist ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-08-04 00:44:20",0.1931014060974121
"PRD_COST_REV_OUTSOURCING_RECON","success","2025-08-04 00:44:30",9.947515726089478
"ACTIVESHABIK_MV","success","2025-08-04 00:44:30",0.33428001403808594
"PRD_PROJECTS_EXPIRED_DIA","success","2025-08-04 00:44:31",0.2753593921661377
"PRD_SHABIK_INCIDENT_SERVICE_MV","success","2025-08-04 00:44:31",0.6120944023132324
"PRD_DYNGRANITE_BANDWIDTH","success","2025-08-04 00:44:32",0.25286078453063965
"PRD_CLOUD_TRIALPERIOD_RECON_MV","success","2025-08-04 00:44:32",0.6611423492431641
"PRD_MRS_DYN_WORK_MOVE_MV","success","2025-08-04 00:44:44",11.758758068084717
"PRD_ERP_GRVSAT_ACTDEACT_RNK1_2","error: ORA-00942: table or view does not exist ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-08-04 00:44:44",0.20036959648132324
"PRD_CLOUD_AGEIN_CORP_STATUS_MV","success","2025-08-04 00:44:45",0.4933469295501709
"PRD_ERPVSGRANITEVSAT_RECON12","success","2025-08-04 00:44:59",13.903379917144775
"PRD_GRAN_CUSTOMERTREND_WIFI_MV","success","2025-08-04 00:45:00",1.7759816646575928
"PRD_ERP_DIA_GL_RECON_MV","success","2025-08-04 00:45:04",3.2979037761688232
"PRD_WORKORDER_GRANITE_MRS","success","2025-08-04 00:46:01",57.32246136665344
"PRD_DYNVSERP_RECON12","success","2025-08-04 00:46:01",0.2937464714050293
